TF,target,target_symbol,target_gene_id,signed_association_day14_frozen,absolute_association_day14_frozen,frozen_day14_E0,signed_association_day7,absolute_association_day7,rank_fraction_day7,bootstrap_top5_frequency_day7,bootstrap_sign_consistency_day7,E0_timepoint_day7,power_matched_bootstrap_top5_frequency_day7,power_matched_bootstrap_sign_consistency_day7,E0_timepoint_power_matched_day7,state_unadjusted_signed_association_day7,state_unadjusted_absolute_association_day7,state_unadjusted_rank_fraction_day7,state_unadjusted_bootstrap_top5_frequency_day7,state_unadjusted_bootstrap_sign_consistency_day7,state_unadjusted_E0_timepoint_day7,signed_association_day9,absolute_association_day9,rank_fraction_day9,bootstrap_top5_frequency_day9,bootstrap_sign_consistency_day9,E0_timepoint_day9,power_matched_bootstrap_top5_frequency_day9,power_matched_bootstrap_sign_consistency_day9,E0_timepoint_power_matched_day9,state_unadjusted_signed_association_day9,state_unadjusted_absolute_association_day9,state_unadjusted_rank_fraction_day9,state_unadjusted_bootstrap_top5_frequency_day9,state_unadjusted_bootstrap_sign_consistency_day9,state_unadjusted_E0_timepoint_day9,signed_association_day11,absolute_association_day11,rank_fraction_day11,bootstrap_top5_frequency_day11,bootstrap_sign_consistency_day11,E0_timepoint_day11,power_matched_bootstrap_top5_frequency_day11,power_matched_bootstrap_sign_consistency_day11,E0_timepoint_power_matched_day11,state_unadjusted_signed_association_day11,state_unadjusted_absolute_association_day11,state_unadjusted_rank_fraction_day11,state_unadjusted_bootstrap_top5_frequency_day11,state_unadjusted_bootstrap_sign_consistency_day11,state_unadjusted_E0_timepoint_day11,signed_association_day14,absolute_association_day14,rank_fraction_day14,bootstrap_top5_frequency_day14,bootstrap_sign_consistency_day14,E0_timepoint_day14,power_matched_bootstrap_top5_frequency_day14,power_matched_bootstrap_sign_consistency_day14,E0_timepoint_power_matched_day14,state_unadjusted_signed_association_day14,state_unadjusted_absolute_association_day14,state_unadjusted_rank_fraction_day14,state_unadjusted_bootstrap_top5_frequency_day14,state_unadjusted_bootstrap_sign_consistency_day14,state_unadjusted_E0_timepoint_day14,discovery_pattern,power_matched_discovery_pattern,discovery_class,any_preterminal_E0,preterminal_E0_omitted_by_day14,power_matched_preterminal_E0,power_robust_preterminal_omission,state_unadjusted_preterminal_E0,state_unadjusted_preterminal_omission,state_unadjusted_only_preterminal_omission
KLF1,PRDX2,PRDX2,ENSG00000167815,0.1814596682343047,0.1814596682343047,True,0.0606442493317728,0.0606442493317728,0.09754424475236657,0.12,0.98,False,0.12,0.96,False,0.1236152327418823,0.1236152327418823,0.02496913156811634,0.66,1.0,False,0.10718360688247648,0.10718360688247648,0.0049382716049382715,0.92,1.0,True,0.79,1.0,True,0.1996256489647828,0.1996256489647828,0.0023319615912208505,1.0,1.0,True,0.1270066555094452,0.1270066555094452,0.003840877914951989,0.81,1.0,True,0.76,1.0,True,0.3047943808350584,0.3047943808350584,0.0005486968449931413,1.0,1.0,True,0.1814596682343047,0.1814596682343047,0.0009602194787379973,1.0,1.0,True,0.99,1.0,True,0.1996417920795938,0.1996417920795938,0.0005486968449931413,1.0,1.0,True,0111,0111,cross_time_discovery,True,False,True,False,True,False,False
NFE2,TANGO2,TANGO2,ENSG00000183597,0.1813655026716137,0.1813655026716137,True,0.03868003228178531,0.03868003228178531,0.2704074633008643,0.05,0.9,False,0.04,0.89,False,0.043678180526117646,0.043678180526117646,0.21141446014542462,0.11,0.96,False,0.04202890509926635,0.04202890509926635,0.1540466392318244,0.07,0.99,False,0.08,0.92,False,0.06979362540587752,0.06979362540587752,0.060905349794238686,0.26,1.0,False,0.07474986274345236,0.07474986274345236,0.11262002743484224,0.12,0.98,False,0.11,0.97,False,0.1266390472563685,0.1266390472563685,0.07393689986282578,0.22,1.0,False,0.18136550267161392,0.18136550267161392,0.003978052126200274,1.0,1.0,True,1.0,1.0,True,0.18213849440790567,0.18213849440790567,0.003840877914951989,1.0,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False
BCL11A,TMCC2,TMCC2,ENSG00000133069,-0.1810780875008881,0.1810780875008881,True,0.02840701649456148,0.02840701649456148,0.5261352723281657,0.0,0.88,False,0.0,0.86,False,0.03593001832572865,0.03593001832572865,0.4778433255590616,0.0,0.93,False,0.000904824361462889,0.000904824361462889,0.9839506172839506,0.0,0.58,False,0.0,0.53,False,0.005702707271342092,0.005702707271342092,0.901920438957476,0.0,0.53,False,-0.05310811686789702,0.05310811686789702,0.35212620027434843,0.0,0.99,False,0.0,1.0,False,-0.0878887894938793,0.0878887894938793,0.27133058984910835,0.0,1.0,False,-0.18107808750088825,0.18107808750088825,0.006172839506172839,0.96,1.0,True,0.99,1.0,True,-0.2765916660753294,0.2765916660753294,0.010699588477366255,1.0,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False
NFE2,CAT,CAT,ENSG00000121691,0.1810309720918716,0.1810309720918716,True,0.06391932402261977,0.06391932402261977,0.06941967348058718,0.18,0.97,False,0.22,0.99,False,0.0650252717683359,0.0650252717683359,0.06269721498147894,0.21,0.99,False,0.08041809331722688,0.08041809331722688,0.013580246913580247,0.62,1.0,False,0.38,1.0,False,0.10656088025958853,0.10656088025958853,0.010973936899862825,0.85,1.0,True,0.1417835607922194,0.1417835607922194,0.006584362139917695,0.72,1.0,True,0.82,1.0,True,0.21553316248947643,0.21553316248947643,0.006035665294924554,0.99,1.0,True,0.18103097209187177,0.18103097209187177,0.00411522633744856,0.98,1.0,True,1.0,1.0,True,0.17494847487621762,0.17494847487621762,0.004801097393689987,0.99,1.0,True,0011,0011,cross_time_discovery,True,False,True,False,True,False,False
BCL11A,WRN,WRN,ENSG00000165392,0.180623165833948,0.180623165833948,True,0.1210315879351739,0.1210315879351739,0.03594457401564,0.56,1.0,False,0.44,1.0,False,0.1575368747126502,0.1575368747126502,0.024420359445740156,0.84,1.0,True,0.1506018445472128,0.1506018445472128,0.017146776406035666,0.95,1.0,True,0.85,1.0,True,0.17606046255117952,0.17606046255117952,0.018518518518518517,0.96,1.0,True,0.1967222380378767,0.1967222380378767,0.00905349794238683,0.99,1.0,True,0.95,1.0,True,0.23497477637035205,0.23497477637035205,0.022359396433470506,0.84,1.0,True,0.1806231658339481,0.1806231658339481,0.006310013717421125,0.9,1.0,True,0.94,1.0,True,0.24875464367906377,0.24875464367906377,0.020438957475994512,0.94,1.0,True,0111,0111,cross_time_discovery,True,False,True,False,True,False,False
BCL11A,MYH10,MYH10,ENSG00000133026,0.1802311285402249,0.1802311285402249,True,0.09852738970468264,0.09852738970468264,0.0673617780216765,0.2,1.0,False,0.29,1.0,False,0.1047932322327766,0.1047932322327766,0.0850596789683084,0.11,1.0,False,0.13057579220828924,0.13057579220828924,0.0299039780521262,0.72,1.0,True,0.54,1.0,False,0.13829862487918357,0.13829862487918357,0.046502057613168724,0.49,1.0,False,0.10723512367898033,0.10723512367898033,0.09314128943758573,0.12,1.0,False,0.07,1.0,False,0.14777334702619235,0.14777334702619235,0.10425240054869685,0.04,1.0,False,0.18023112854022486,0.18023112854022486,0.0064471879286694105,0.95,1.0,True,0.85,1.0,True,0.2643493587166877,0.2643493587166877,0.014540466392318244,0.97,1.0,True,0101,0001,cross_time_discovery,True,False,False,False,False,False,False
BCL11A,ALAD,ALAD,ENSG00000148218,0.1793845460985381,0.1793845460985381,True,0.1326606379338515,0.1326606379338515,0.026066675812868707,0.75,1.0,True,0.51,1.0,False,0.16626991650502612,0.16626991650502612,0.02071614761970092,0.91,1.0,True,0.09423131424301655,0.09423131424301655,0.08052126200274348,0.19,1.0,False,0.21,1.0,False,0.17130120789596978,0.17130120789596978,0.02139917695473251,0.97,1.0,True,0.11741685878970362,0.11741685878970362,0.07325102880658436,0.18,1.0,False,0.19,1.0,False,0.23455749418529617,0.23455749418529617,0.022496570644718793,0.96,1.0,True,0.17938454609853813,0.17938454609853813,0.006584362139917695,0.93,1.0,True,0.94,1.0,True,0.2260752855770483,0.2260752855770483,0.03168724279835391,0.71,1.0,True,1001,0001,cross_time_discovery,True,False,False,False,True,False,False
BCL11A,FAR1,FAR1,ENSG00000197601,0.1791912342615232,0.1791912342615232,True,0.051684807126700455,0.051684807126700455,0.2712306214844286,0.0,0.99,False,0.0,0.84,False,0.03418695732447236,0.03418695732447236,0.4971875428728221,0.0,0.88,False,0.13791396037907006,0.13791396037907006,0.024554183813443074,0.9,1.0,True,0.65,1.0,False,0.14816684325224935,0.14816684325224935,0.03689986282578875,0.6,1.0,False,0.17298708133611773,0.17298708133611773,0.017969821673525378,0.89,1.0,True,0.87,1.0,True,0.2081154711892871,0.2081154711892871,0.038408779149519894,0.59,1.0,False,0.17919123426152317,0.17919123426152317,0.006721536351165981,0.93,1.0,True,0.9,1.0,True,0.2636370729007307,0.2636370729007307,0.014814814814814815,0.98,1.0,True,0111,0011,cross_time_discovery,True,False,True,False,False,False,False
BCL11A,CCDC14,CCDC14,ENSG00000175455,0.1790743867120511,0.1790743867120511,True,0.0887962724038295,0.0887962724038295,0.08821511867197146,0.17,0.99,False,0.15,1.0,False,0.10688305350447426,0.10688305350447426,0.08039511592811086,0.09,1.0,False,0.1416848498885798,0.1416848498885798,0.02263374485596708,0.91,1.0,True,0.71,1.0,True,0.15841507428598553,0.15841507428598553,0.0289437585733882,0.84,1.0,True,0.10682124388540631,0.10682124388540631,0.09410150891632373,0.1,1.0,False,0.06,1.0,False,0.1950155374936007,0.1950155374936007,0.04801097393689986,0.53,1.0,False,0.1790743867120511,0.1790743867120511,0.006858710562414266,0.94,1.0,True,0.95,1.0,True,0.2693399083295403,0.2693399083295403,0.013580246913580247,1.0,1.0,True,0101,0101,cross_time_discovery,True,False,True,False,True,False,False
NFE2,PRDX2,PRDX2,ENSG00000167815,0.1785827088299398,0.1785827088299398,True,0.03158767851610415,0.03158767851610415,0.3694608313897654,0.05,0.9,False,0.02,0.72,False,0.0320830072121283,0.0320830072121283,0.3571134586363013,0.04,0.86,False,0.07651788326230412,0.07651788326230412,0.01783264746227709,0.51,1.0,False,0.38,1.0,False,0.1125169121492083,0.1125169121492083,0.00905349794238683,0.9,1.0,True,0.07156128147767112,0.07156128147767112,0.12770919067215364,0.11,0.99,False,0.09,1.0,False,0.15882803667059472,0.15882803667059472,0.03168724279835391,0.57,1.0,False,0.17858270882993957,0.17858270882993957,0.004252400548696845,1.0,1.0,True,1.0,1.0,True,0.179831537048999,0.179831537048999,0.003978052126200274,0.99,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,True,False,False
BCL11A,RFESD,RFESD,ENSG00000175449,0.1785388073160947,0.1785388073160947,True,0.05007318796990441,0.05007318796990441,0.28453834545205103,0.0,0.96,False,0.0,0.98,False,0.09157138756589242,0.09157138756589242,0.11524214569899849,0.05,1.0,False,0.03245937687032769,0.03245937687032769,0.4624142661179698,0.0,0.91,False,0.0,0.89,False,0.0853710156562021,0.0853710156562021,0.14554183813443072,0.0,1.0,False,0.016937609850833108,0.016937609850833108,0.7459533607681755,0.0,0.66,False,0.0,0.79,False,0.07947000673472772,0.07947000673472772,0.3102880658436214,0.0,1.0,False,0.17853880731609476,0.17853880731609476,0.0069958847736625515,0.95,1.0,True,0.93,1.0,True,0.22359069463316414,0.22359069463316414,0.03388203017832647,0.8,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False
BCL11A,ATP2B1,ATP2B1,ENSG00000070961,0.1782405388770712,0.1782405388770712,True,-0.004046514579614921,0.004046514579614921,0.9318150637947592,0.0,0.6,False,0.0,0.51,False,-0.027545748553274095,0.027545748553274095,0.5847166963918233,0.0,0.8,False,0.08801364637395248,0.08801364637395248,0.09465020576131687,0.1,1.0,False,0.11,1.0,False,0.09263714836979133,0.09263714836979133,0.12290809327846365,0.03,1.0,False,0.10838350302789825,0.10838350302789825,0.09094650205761316,0.17,1.0,False,0.18,1.0,False,0.15126987360452698,0.15126987360452698,0.09725651577503429,0.01,1.0,False,0.17824053887707125,0.17824053887707125,0.007133058984910837,0.91,1.0,True,0.92,1.0,True,0.2568949130803231,0.2568949130803231,0.016872427983539096,0.93,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False
BCL11A,CDC27,CDC27,ENSG00000004897,0.1777093657454999,0.1777093657454999,True,0.11397660204842196,0.11397660204842196,0.04321580463712443,0.5,1.0,False,0.28,1.0,False,0.15117049125312026,0.15117049125312026,0.0278501852105913,0.72,1.0,True,0.13698906433288444,0.13698906433288444,0.02496570644718793,0.84,1.0,True,0.56,1.0,False,0.2105972541876186,0.2105972541876186,0.010699588477366255,1.0,1.0,True,0.13140089889535161,0.13140089889535161,0.0532235939643347,0.35,1.0,False,0.34,1.0,False,0.2485003418684906,0.2485003418684906,0.016049382716049384,0.97,1.0,True,0.17770936574549986,0.17770936574549986,0.007270233196159122,0.98,1.0,True,0.96,1.0,True,0.2113308269099634,0.2113308269099634,0.04156378600823045,0.56,1.0,False,0101,0001,cross_time_discovery,True,False,False,False,True,False,False
GFI1B,HELLS,HELLS,ENSG00000119969,0.177320621873999,0.177320621873999,True,0.04501607084883507,0.04501607084883507,0.20496638770750447,0.03,0.92,False,0.04,0.93,False,0.027030454014106354,0.027030454014106354,0.4661819179585677,0.0,0.88,False,0.11810777578469323,0.11810777578469323,0.0049382716049382715,0.98,1.0,True,0.83,1.0,True,0.11333506593195908,0.11333506593195908,0.00905349794238683,0.93,1.0,True,0.13160890485972454,0.13160890485972454,0.005212620027434842,0.82,1.0,True,0.81,1.0,True,0.16349070985122593,0.16349070985122593,0.00205761316872428,0.96,1.0,True,0.17732062187399916,0.17732062187399916,0.0005486968449931413,0.97,1.0,True,1.0,1.0,True,0.21695050500917576,0.21695050500917576,0.0016460905349794238,1.0,1.0,True,0111,0111,cross_time_discovery,True,False,True,False,True,False,False
BCL11A,HMGN2,HMGN2,ENSG00000198830,0.1771760329223017,0.1771760329223017,True,-0.04675873089574115,0.04675873089574115,0.314309233090959,0.0,0.96,False,0.01,0.88,False,-0.03707640515277242,0.03707640515277242,0.46549595280559747,0.0,0.9,False,-0.03474957684112456,0.03474957684112456,0.43497942386831273,0.0,0.96,False,0.01,0.91,False,0.008423147026684948,0.008423147026684948,0.8592592592592593,0.0,0.7,False,-0.054267058229949115,0.054267058229949115,0.34375857338820304,0.0,0.95,False,0.0,0.96,False,0.07688180494542415,0.07688180494542415,0.32661179698216736,0.0,1.0,False,0.1771760329223018,0.1771760329223018,0.007407407407407408,0.93,1.0,True,0.9,1.0,True,0.33383957847626544,0.33383957847626544,0.0016460905349794238,1.0,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False
BCL11A,TET3,TET3,ENSG00000187605,0.1769787126386553,0.1769787126386553,True,0.14463648142303576,0.14463648142303576,0.01838386609960214,0.9,1.0,True,0.7,1.0,True,0.1742238126593167,0.1742238126593167,0.01797228700782,0.97,1.0,True,0.16065106844863666,0.16065106844863666,0.011248285322359396,0.96,1.0,True,0.86,1.0,True,0.18571470272915552,0.18571470272915552,0.015089163237311385,1.0,1.0,True,0.14110781785053747,0.14110781785053747,0.042112482853223596,0.55,1.0,False,0.51,1.0,False,0.20167652723110804,0.20167652723110804,0.04279835390946502,0.52,1.0,False,0.17697871263865542,0.17697871263865542,0.0075445816186556925,0.97,1.0,True,0.8,1.0,True,0.23830140533733765,0.23830140533733765,0.024417009602194787,0.9,1.0,True,1101,1101,cross_time_discovery,True,False,True,False,True,False,False
BCL11A,XPO1,XPO1,ENSG00000082898,0.1767582883224704,0.1767582883224704,True,-0.0013392022329544084,0.0013392022329544084,0.9781863081355467,0.0,0.51,False,0.01,0.81,False,0.007987421912289249,0.007987421912289249,0.8655508300178351,0.0,0.67,False,0.0742156628215173,0.0742156628215173,0.1403292181069959,0.01,1.0,False,0.06,1.0,False,0.07873690476935108,0.07873690476935108,0.16570644718792868,0.0,1.0,False,0.1405787055287156,0.1405787055287156,0.043072702331961595,0.54,1.0,False,0.45,1.0,False,0.18356612379529882,0.18356612379529882,0.060082304526748974,0.3,1.0,False,0.1767582883224704,0.1767582883224704,0.007681755829903978,0.97,1.0,True,0.95,1.0,True,0.2910529028205773,0.2910529028205773,0.007133058984910837,1.0,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False
BCL11A,GYPE,GYPE,ENSG00000197465,0.1764582699232014,0.1764582699232014,True,0.11864203643973671,0.11864203643973671,0.038276855535738785,0.46,1.0,False,0.42,1.0,False,0.12813769719661933,0.12813769719661933,0.04884071889148031,0.48,1.0,False,0.1258343471161911,0.1258343471161911,0.03525377229080933,0.6,1.0,False,0.45,1.0,False,0.22812585482158343,0.22812585482158343,0.006172839506172839,1.0,1.0,True,0.18364869256657165,0.18364869256657165,0.013031550068587106,0.93,1.0,True,0.95,1.0,True,0.31610930677862203,0.31610930677862203,0.003429355281207133,1.0,1.0,True,0.1764582699232014,0.1764582699232014,0.007818930041152264,0.89,1.0,True,0.92,1.0,True,0.2513531665672406,0.2513531665672406,0.019204389574759947,0.94,1.0,True,0011,0011,cross_time_discovery,True,False,True,False,True,False,False
NFE2,CD36,CD36,ENSG00000135218,0.1763679548055969,0.1763679548055969,True,0.14279254788221443,0.14279254788221443,0.0006859651529702291,0.94,1.0,True,0.78,1.0,True,0.1487191751721487,0.1487191751721487,0.00013719303059404582,0.99,1.0,True,0.11673745109412378,0.11673745109412378,0.0013717421124828531,0.99,1.0,True,0.84,1.0,True,0.14471935437588854,0.14471935437588854,0.0016460905349794238,1.0,1.0,True,0.10722836910548546,0.10722836910548546,0.029766803840877914,0.47,1.0,False,0.38,1.0,False,0.1301717875828971,0.1301717875828971,0.06694101508916324,0.26,1.0,False,0.1763679548055969,0.1763679548055969,0.0043895747599451305,1.0,1.0,True,1.0,1.0,True,0.17457364203944317,0.17457364203944317,0.0049382716049382715,0.99,1.0,True,1101,1101,cross_time_discovery,True,False,True,False,True,False,False
BCL11A,EEF1A1,EEF1A1,ENSG00000156508,0.1758862519898884,0.1758862519898884,True,-0.1257183882374959,0.1257183882374959,0.031005624914254355,0.54,1.0,False,0.44,1.0,False,-0.13888918992363314,0.13888918992363314,0.038002469474550694,0.43,1.0,False,-0.11140123857063738,0.11140123857063738,0.05185185185185185,0.35,1.0,False,0.22,1.0,False,-0.11661380660427471,0.11661380660427471,0.07599451303155007,0.09,1.0,False,-0.11556051131443433,0.11556051131443433,0.07530864197530865,0.16,1.0,False,0.15,1.0,False,-0.1626155269559214,0.1626155269559214,0.08175582990397805,0.1,1.0,False,0.17588625198988844,0.17588625198988844,0.007956104252400549,0.97,1.0,True,0.98,1.0,True,0.23093940885435452,0.23093940885435452,0.02757201646090535,0.87,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False
NFE2,CMAS,CMAS,ENSG00000111726,0.1753817196637092,0.1753817196637092,True,-0.01348477147534654,0.01348477147534654,0.6965290163259706,0.0,0.63,False,0.0,0.75,False,-0.008061506830408165,0.008061506830408165,0.8130058993003155,0.0,0.52,False,0.052489751392581184,0.052489751392581184,0.08285322359396434,0.21,1.0,False,0.15,0.94,False,0.07026195475971064,0.07026195475971064,0.0588477366255144,0.33,1.0,False,0.1216161248622035,0.1216161248622035,0.016323731138545954,0.65,1.0,False,0.64,1.0,False,0.17773632323782984,0.17773632323782984,0.01879286694101509,0.81,1.0,True,0.17538171966370925,0.17538171966370925,0.004526748971193415,1.0,1.0,True,1.0,1.0,True,0.17784687886832112,0.17784687886832112,0.00411522633744856,1.0,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,True,False,False
NFE2,TMCC2,TMCC2,ENSG00000133069,-0.1753752130683944,0.1753752130683944,True,-0.019230018827188188,0.019230018827188188,0.5832075730552888,0.0,0.75,False,0.0,0.6799999999999999,False,-0.016674760342559495,0.016674760342559495,0.6288928522431061,0.0,0.74,False,-0.010438558954791202,0.010438558954791202,0.7257887517146776,0.0,0.73,False,0.0,0.54,False,-0.004834300012406551,0.004834300012406551,0.8869684499314129,0.0,0.52,False,-0.035828976738784386,0.035828976738784386,0.42414266117969823,0.05,0.8200000000000001,False,0.03,0.84,False,0.013854178743721602,0.013854178743721602,0.8285322359396433,0.0,0.63,False,-0.17537521306839451,0.17537521306839451,0.004663923182441701,1.0,1.0,True,1.0,1.0,True,-0.1744837917224396,0.1744837917224396,0.005075445816186557,0.98,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False
NFE2,CDH1,CDH1,ENSG00000039068,0.1750102379660946,0.1750102379660946,True,0.03713640656011018,0.03713640656011018,0.28851694333927835,0.02,0.92,False,0.05,0.89,False,0.04152922094354335,0.04152922094354335,0.23487446837700646,0.04,0.94,False,0.045676051257805314,0.045676051257805314,0.12373113854595336,0.08,1.0,False,0.06,0.98,False,0.03246623165216657,0.03246623165216657,0.350480109739369,0.0,0.94,False,0.09380673878671464,0.09380673878671464,0.052400548696845,0.25,1.0,False,0.24,1.0,False,0.10875906170997388,0.10875906170997388,0.11536351165980796,0.1,1.0,False,0.17501023796609472,0.17501023796609472,0.004801097393689987,1.0,1.0,True,0.99,1.0,True,0.17750809427638145,0.17750809427638145,0.004252400548696845,1.0,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False
NFE2,SGMS1,SGMS1,ENSG00000198964,0.1748298017244999,0.1748298017244999,True,0.008023306965821767,0.008023306965821767,0.8147894086980382,0.0,0.59,False,0.01,0.52,False,0.017057041193189616,0.017057041193189616,0.6201124982850871,0.0,0.76,False,0.06153105911404525,0.06153105911404525,0.04348422496570645,0.34,1.0,False,0.24,0.98,False,0.08507626705285694,0.08507626705285694,0.028395061728395062,0.45,1.0,False,0.11240982803399557,0.11240982803399557,0.02345679012345679,0.59,1.0,False,0.56,1.0,False,0.17951949838006645,0.17951949838006645,0.018381344307270234,0.89,1.0,True,0.1748298017244999,0.1748298017244999,0.0049382716049382715,1.0,1.0,True,0.98,1.0,True,0.17574986179241617,0.17574986179241617,0.004526748971193415,0.99,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,True,False,False
BCL11A,RHAG,RHAG,ENSG00000112077,0.1747337272061251,0.1747337272061251,True,0.07908670874855235,0.07908670874855235,0.11688846206612705,0.07,1.0,False,0.02,0.99,False,0.1421430738169509,0.1421430738169509,0.03484702977088764,0.58,1.0,False,0.12452645567205504,0.12452645567205504,0.03662551440329218,0.6,1.0,False,0.53,1.0,False,0.1996596263397852,0.1996596263397852,0.013305898491083675,1.0,1.0,True,0.11001714032910775,0.11001714032910775,0.08655692729766803,0.16,1.0,False,0.16,1.0,False,0.18440390883213575,0.18440390883213575,0.05939643347050754,0.23,1.0,False,0.1747337272061251,0.1747337272061251,0.008093278463648833,0.97,1.0,True,0.96,1.0,True,0.2068789171244778,0.2068789171244778,0.04636488340192044,0.42,1.0,False,0001,0001,day14_only_discovery,False,False,False,False,True,False,False
BCL11A,CHCHD3,CHCHD3,ENSG00000106554,0.1747162585701418,0.1747162585701418,True,0.11789420578284893,0.11789420578284893,0.038962820688709016,0.48,1.0,False,0.45,1.0,False,0.11732184262852438,0.11732184262852438,0.06448072437920153,0.24,1.0,False,0.15278034592414277,0.15278034592414277,0.01577503429355281,0.97,1.0,True,0.77,1.0,True,0.13096878757915673,0.13096878757915673,0.056241426611796985,0.33,1.0,False,0.1806234236614971,0.1806234236614971,0.01440329218106996,0.88,1.0,True,0.9,1.0,True,0.2063333183576148,0.2063333183576148,0.03964334705075446,0.6,1.0,False,0.17471625857014184,0.17471625857014184,0.00823045267489712,0.94,1.0,True,0.89,1.0,True,0.2524139031705195,0.2524139031705195,0.018930041152263374,0.9,1.0,True,0111,0111,cross_time_discovery,True,False,True,False,False,False,False
NFE2,STRN3,STRN3,ENSG00000196792,0.1746659670519751,0.1746659670519751,True,0.037428248029378025,0.037428248029378025,0.2853615036356153,0.03,0.83,False,0.04,0.84,False,0.04496068191398214,0.04496068191398214,0.1970091919330498,0.09,0.9,False,0.0683517824713237,0.0683517824713237,0.027983539094650206,0.5,1.0,False,0.33,0.96,False,0.09348427462710981,0.09348427462710981,0.01934156378600823,0.63,1.0,False,0.1469732358182433,0.1469732358182433,0.005212620027434842,0.92,1.0,True,0.78,1.0,True,0.1951162089631192,0.1951162089631192,0.011796982167352537,0.94,1.0,True,0.1746659670519751,0.1746659670519751,0.005075445816186557,0.99,1.0,True,1.0,1.0,True,0.1771360286633158,0.1771360286633158,0.0043895747599451305,0.98,1.0,True,0011,0011,cross_time_discovery,True,False,True,False,True,False,False
TAL1,SLC25A37,SLC25A37,ENSG00000147454,0.1730020972247108,0.1730020972247108,True,0.20006003902630937,0.20006003902630937,0.00013719303059404582,1.0,1.0,True,1.0,1.0,True,0.1913591881767006,0.1913591881767006,0.00013719303059404582,1.0,1.0,True,0.140604714252406,0.140604714252406,0.00013717421124828533,1.0,1.0,True,1.0,1.0,True,0.18507963500379446,0.18507963500379446,0.00013717421124828533,1.0,1.0,True,0.17261539856149272,0.17261539856149272,0.00027434842249657066,1.0,1.0,True,1.0,1.0,True,0.27914357408838353,0.27914357408838353,0.00013717421124828533,1.0,1.0,True,0.1730020972247108,0.1730020972247108,0.00013717421124828533,1.0,1.0,True,1.0,1.0,True,0.1668261846522348,0.1668261846522348,0.00013717421124828533,1.0,1.0,True,1111,1111,persistent_discovery,True,False,True,False,True,False,False
BCL11A,MTDH,MTDH,ENSG00000147649,0.1727987111524713,0.1727987111524713,True,0.010964879781435325,0.010964879781435325,0.8017560707916038,0.0,0.67,False,0.0,0.65,False,0.019612445194523626,0.019612445194523626,0.6924132254081493,0.0,0.82,False,0.021222752848014923,0.021222752848014923,0.6223593964334705,0.0,0.83,False,0.0,0.81,False,-0.003936923927090498,0.003936923927090498,0.9300411522633745,0.0,0.53,False,0.04611110134826872,0.04611110134826872,0.4119341563786008,0.0,0.88,False,0.0,0.9,False,0.03558869429383918,0.03558869429383918,0.6270233196159122,0.0,0.89,False,0.17279871115247133,0.17279871115247133,0.008367626886145405,0.84,1.0,True,0.84,1.0,True,0.2694321163695331,0.2694321163695331,0.013443072702331962,0.99,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False
GFI1B,HBB,HBB,ENSG00000244734,-0.1727796706241675,0.1727796706241675,True,0.07782667195102727,0.07782667195102727,0.03704211826039237,0.26,1.0,False,0.22,1.0,False,0.11033120431344204,0.11033120431344204,0.015228426395939087,0.7,1.0,True,0.04264284992270188,0.04264284992270188,0.1916323731138546,0.02,0.98,False,0.04,0.91,False,0.07215968502838467,0.07215968502838467,0.05185185185185185,0.31,1.0,False,-0.09757182138429561,0.09757182138429561,0.03017832647462277,0.42,1.0,False,0.38,1.0,False,-0.0879779749589578,0.0879779749589578,0.0673525377229081,0.12,1.0,False,-0.17277967062416744,0.17277967062416744,0.0006858710562414266,0.97,1.0,True,1.0,1.0,True,-0.21393834281322588,0.21393834281322588,0.0019204389574759945,1.0,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,True,False,False
GFI1B,NAPEPLD,NAPEPLD,ENSG00000161048,0.172555225084277,0.172555225084277,True,0.06457552557147248,0.06457552557147248,0.07380985045959665,0.13,1.0,False,0.09,0.96,False,0.0778740856518777,0.0778740856518777,0.051035807380985045,0.3,1.0,False,0.05365564056091619,0.05365564056091619,0.11097393689986283,0.08,0.99,False,0.12,0.95,False,0.056336493928693235,0.056336493928693235,0.11440329218106995,0.12,0.98,False,0.0659656054203161,0.0659656054203161,0.12770919067215364,0.09,0.96,False,0.1,0.99,False,0.07879739886630835,0.07879739886630835,0.09862825788751714,0.11,0.98,False,0.17255522508427704,0.17255522508427704,0.0008230452674897119,0.98,1.0,True,0.98,1.0,True,0.19713587223191975,0.19713587223191975,0.004801097393689987,0.91,1.0,True,0001,0001,day14_only_discovery,False,False,False,False,False,False,False
